Month (text),GMT,London Mean Roadside Nitric Oxide (ug/m3),London Mean Roadside Nitrogen Dioxide (ug/m3),London Mean Roadside Oxides of Nitrogen (ug/m3),London Mean Roadside Ozone (ug/m3),London Mean Roadside PM10 Particulate (ug/m3),London Mean Roadside PM2.5 Particulate (ug/m3),London Mean Roadside Sulphur Dioxide (ug/m3),London Mean Background Nitric Oxide (ug/m3),London Mean Background Nitrogen Dioxide (ug/m3),London Mean Background Oxides of Nitrogen (ug/m3),London Mean Background Ozone (ug/m3),London Mean Background PM10 Particulate (ug/m3),London Mean Background PM2.5 Particulate (ug/m3),London Mean Background Sulphur Dioxide (ug/m3)
2017/11/1,15:00,72.83,63.58666667,175.2966667,17.52333333,23.93,12.14333333,4.517241379,16.27333333,39.13,64.08,28.95333333,15.97333333,9.053333333,3.103333333
2017/11/1,16:00,82.10333333,71.03333333,197.0133333,13.69333333,24.82,12.72333333,4.779310345,20.49333333,46.78333333,78.2,21.5,17.16333333,9.906666667,3.2
2017/11/1,17:00,88.40666667,74.42,210.0433333,12.10666667,25.64666667,14.14333333,5.220689655,26.84333333,51.25666667,92.40333333,17.53333333,17.81666667,10.94666667,3.216666667
2017/11/1,18:00,89.77333333,74.38666667,212.1466667,11.91666667,26.44,16.44333333,5.04137931,29.86,52.22666667,98.01,16.52,19.18333333,13.45666667,3.31
2017/11/1,19:00,84.53,71.53666667,201.19,11.97,27.96666667,17.29333333,5.031034483,31.01,51.51,99.08666667,16.64333333,20.66333333,14.96333333,3.28
2017/11/1,20:00,77.08333333,66.41,184.6433333,12.63333333,28.62333333,18.91666667,4.927586207,32.97,49.26,99.81,17.48666667,23.01666667,16.70666667,3.206666667
2017/11/1,21:00,72.43333333,62.55,173.68,14.18,27.92,19.50333333,4.820689655,33.28,46.53,97.58,18.42,22.80666667,16.46,3.176666667
2017/11/1,22:00,69.04666667,59.13,165.0933333,15.39,26.11,17.74333333,4.634482759,32.10333333,43.36333333,92.59,19.68,22.26,16.24333333,3.103333333
2017/11/1,23:00,61.89,54.31,149.31,16.27333333,24.03,16.45333333,4.393103448,30.48,39.84333333,86.59333333,21.15,20.93333333,15.34,2.973333333
2017/12/1,00:00,38.05806452,43.84516129,102.2225806,24.45483871,16.45483871,10.24193548,5.2,14.80322581,31.61935484,54.31935484,30.85806452,13.47419355,10.07741935,2.087096774
2017/12/1,01:00,28.35806452,37.50322581,81.01290323,27.6483871,14.56774194,9.238709677,4.903333333,11.63225806,28.20645161,46.04193548,33.18064516,12.37419355,9.561290323,1.790322581
2017/12/1,02:00,21.23870968,32.38387097,64.99032258,28.61612903,12.93870968,8.006451613,4.522580645,9.183870968,24.42258065,38.50645161,35.01935484,11.49677419,8.867741935,1.438709677
2017/12/1,03:00,17.9,29.13548387,56.62580645,29.92258065,11.92580645,7.509677419,4.174193548,7.393548387,21.7,33.02580645,36.12258065,10.94193548,8.490322581,1.422580645
2017/12/1,04:00,19.12903226,29.80967742,59.16774194,29.40645161,11.81290323,7.332258065,4.632258065,6.429032258,21.27096774,31.11612903,36.16774194,10.59032258,8.106451613,1.387096774
2017/12/1,05:00,30.55806452,35.40967742,82.28387097,26.34193548,12.83225806,7.732258065,5.083870968,8.141935484,23.89677419,36.39677419,33.93225806,10.43225806,7.764516129,1.503225806
2017/12/1,06:00,54.60322581,46.02258065,129.7774194,22.99677419,14.2,8.367741935,5.780645161,15.04193548,30.58064516,53.64516129,29.91935484,10.57096774,7.741935484,1.696774194
2017/12/1,07:00,74.58709677,54.7,169.1096774,19.92580645,15.21612903,8.783870968,5.94516129,23.25806452,37.62580645,73.28709677,25.19354839,11.04516129,7.764516129,1.906451613
2017/12/1,08:00,79.59354839,57.7483871,179.8774194,19.07419355,16.13548387,9.135483871,6.216129032,28.44516129,40.85806452,84.46451613,23.96451613,11.87741935,8.364516129,2.238709677
2017/12/1,09:00,81.38387097,58.86451613,183.7548387,19.72580645,17.2483871,9.44516129,6.287096774,27.49354839,40.06774194,82.23548387,25.14516129,12.19032258,8.35483871,2.225806452
2017/12/1,10:00,78.44193548,59.23870968,179.6032258,19.99677419,18.31612903,9.751612903,5.812903226,23.32903226,38.22580645,73.99677419,27.36451613,12.53870968,8.835483871,2.135483871
2017/12/1,11:00,73.55806452,57.81290323,170.6677419,21.14193548,19.27741935,9.548387097,5.767741935,20.10322581,36.62580645,67.44193548,29.68387097,12.90967742,8.903225806,2.116129032
2017/12/1,12:00,70.1,57.8483871,165.4225806,21.95483871,19.92258065,9.641935484,5.961290323,17.46451613,35.70645161,62.47741935,31.94516129,13.13870968,8.893548387,2.141935484
2017/12/1,13:00,66.52903226,58.50645161,160.5806452,21.87741935,20.55806452,9.919354839,6.074193548,15.56774194,36.04193548,59.93225806,32.28709677,13.58387097,8.996774194,2.022580645
2017/12/1,14:00,66.73225806,60.08064516,162.4645161,21.45483871,20.29354839,9.741935484,5.79,15.49032258,37.47741935,61.22580645,31.53548387,13.8,9.05483871,1.864516129
2017/12/1,15:00,70.00322581,63.52258065,170.8903226,19.40645161,19.48064516,9.629032258,5.848387097,17.10322581,41.28064516,67.51290323,28.47741935,13.49354839,8.961290323,2.077419355
2017/12/1,16:00,72.66451613,66.79032258,178.2548387,17.64516129,18.95806452,10.12903226,6.058064516,19.3,45.29032258,74.88709677,24.86774194,13.49032258,9.087096774,2.122580645
2017/12/1,17:00,74.19032258,67.64193548,181.483871,17.13548387,20.07741935,11.39677419,5.983870968,21.40967742,47.05806452,79.88387097,23.27096774,14.20645161,9.609677419,2.093548387
2017/12/1,18:00,75.93870968,68.5516129,185.0451613,16.52258065,20.71290323,11.80322581,5.864516129,22.5,47.61935484,82.12580645,22.47419355,14.79032258,10.69354839,2.129032258
2017/12/1,19:00,68.30645161,64.70645161,169.4967742,17.37419355,21.00967742,12.37419355,5.858064516,22.92258065,45.88064516,81.02258065,23.21935484,15.56774194,11.64193548,2.241935484
2017/12/1,20:00,59.20322581,59.50967742,150.3354839,18.64516129,21.29677419,12.57419355,5.796774194,20.97096774,42.97419355,75.12258065,24.62903226,16.11935484,11.58709677,2.264516129
2017/12/1,21:00,53.31935484,55.6,137.4193548,19.8483871,20.22580645,12.27096774,5.438709677,18.56451613,39.96451613,68.41290323,25.81935484,15.48709677,11.9483871,2.04516129
2017/12/1,22:00,50.39032258,53.36129032,130.6677419,20.57419355,18.96774194,11.92258065,5.216129032,17.78387097,38.08064516,65.36129032,26.91935484,14.87096774,11.46451613,2
2017/12/1,23:00,46.41935484,49.87096774,121.0774194,21.93548387,17.71935484,10.72903226,5.348387097,15.67096774,34.93548387,58.97741935,29.03548387,14.16451613,10.71290323,1.877419355
2018/1/1,00:00,26.97741935,34.43870968,75.79354839,33.07096774,17.28387097,10.09677419,2.532258065,12.19354839,25.5483871,41.12258065,39.33548387,15.14193548,11.31612903,1.75483871
2018/1/1,01:00,20.48064516,29.71935484,61.12258065,35.95483871,15.48709677,9.293548387,2.109677419,10.42258065,23.41612903,36.96129032,41.08709677,14.19677419,10.81290323,1.664516129
2018/1/1,02:00,17.70645161,27.19032258,54.34516129,35.50967742,14.46451613,8.774193548,2.158064516,8.470967742,20.71290323,31.53225806,42.96129032,13.19677419,10.15806452,1.603225806
2018/1/1,03:00,16.2516129,26.52580645,51.43548387,35.11612903,14.33225806,8.751612903,1.970967742,7.596774194,20.23548387,29.99677419,42.27419355,13.21935484,9.987096774,1.722580645
2018/1/1,04:00,18.81935484,27.91290323,56.77741935,34.53225806,14.89032258,8.577419355,2.738709677,7.722580645,20.71935484,30.54193548,41.92903226,13.72258065,9.932258065,1.751612903
2018/1/1,05:00,29.61290323,34.82258065,80.24193548,29.93870968,15.11612903,8.858064516,3.096774194,9.332258065,23.8516129,34.67419355,39.69677419,13.42580645,9.777419355,1.890322581
2018/1/1,06:00,50.87741935,46.95806452,124.9709677,24.59032258,16.72903226,9.848387097,3.741935484,14.55483871,30.75483871,47.14193548,35.03870968,13.39677419,9.970967742,2.093548387
2018/1/1,07:00,68.7516129,56.11290323,161.5129032,20.39354839,18.28064516,10.51612903,3.748387097,22.02580645,38.78064516,67.9516129,28.89677419,14.05806452,9.916129032,2.290322581
2018/1/1,08:00,76.01290323,59.63870968,176.1677419,18.31290323,19.6516129,10.99354839,3.712903226,25.66451613,42.22903226,76.08709677,25.73225806,15.1516129,10.67419355,2.264516129
2018/1/1,09:00,72.96129032,58.93870968,170.7935484,19.53548387,20.82580645,11.21290323,3.912903226,24.20967742,40.6,72.56774194,27.86774194,15.44516129,11.16774194,2.4
2018/1/1,10:00,66.53225806,55.91290323,157.9129032,22.79032258,21.70322581,10.40645161,3.658064516,19.80322581,36.65806452,61.53870968,32.27419355,15.83225806,11.17096774,2.3
2018/1/1,11:00,59.59677419,52.8,144.1516129,25.28709677,22.34193548,10.11290323,3.463333333,15.98064516,33.08387097,52.55483871,36.56451613,15.51935484,11.14193548,2.229032258
2018/1/1,12:00,53.27419355,50.28387097,131.9967742,26.67419355,22.69032258,10.35483871,3.266666667,13.46451613,30.62903226,46.81612903,39.49677419,16.04193548,10.47096774,2.25483871
2018/1/1,13:00,51.49677419,49.58387097,128.5290323,27.26451613,22.19032258,10.06451613,3.022580645,11.58709677,29.37741935,42.38387097,41.06129032,15.49032258,10.24193548,2.180645161
2018/1/1,14:00,50.37741935,49.70967742,126.9612903,27.6516129,20.74193548,10.06451613,3.074193548,12.2,30.30967742,44.40967742,40.66451613,14.12903226,10.0483871,2.103225806
2018/1/1,15:00,53.22903226,53.8,135.4064516,25.35806452,20.51935484,9.796774194,3.170967742,12.95806452,33.89354839,49.14193548,37.63548387,13.88709677,10.0516129,2.116129032
2018/1/1,16:00,56.37096774,58.33225806,144.7387097,22.60645161,20.77419355,10.21612903,3.183870968,13.57096774,38.40645161,54.1,33.50645161,14.52258065,10.42580645,2.306451613
2018/1/1,17:00,57.94516129,60.34516129,149.1806452,20.98709677,21.14516129,11.20645161,3.3,14.79032258,40.95806452,58.23225806,30.5,15.21290323,11.08064516,2.119354839
2018/1/1,18:00,57,60.97419355,148.3548387,20.6516129,21.68064516,11.69677419,2.861290323,15.08709677,41.72580645,59.3483871,29.32580645,16.1516129,11.41935484,2.116129032
2018/1/1,19:00,49.60322581,57.13870968,133.2032258,21.67419355,22.1,12.09032258,2.670967742,13.51290323,39.8516129,55.49677419,30.31935484,16.78387097,12.33548387,1.996774194
2018/1/1,20:00,42.73870968,51.41290323,116.9322581,24.14516129,21.69032258,11.76451613,2.383870968,12.60645161,36.21290323,50.99032258,33.06129032,17.06129032,12.45806452,1.896774194
2018/1/1,21:00,38.61612903,47.67096774,106.8935484,25.54193548,20.22903226,11.08709677,2.377419355,12.35483871,33.67096774,48.63548387,34.42903226,16.36129032,11.79354839,1.912903226
2018/1/1,22:00,36.67741935,44.48387097,100.7354839,27.36451613,19.06129032,10.58387097,2.509677419,12.36451613,30.84516129,46.18709677,36.47096774,15.56129032,11.59032258,1.835483871
2018/1/1,23:00,32.78709677,40.2,90.47096774,29.43548387,18.1516129,10.4,2.429032258,12.18709677,27.63870968,42.86774194,38.62258065,15.27419355,11.5516129,1.709677419
2018/2/1,00:00,30.13571429,42.91071429,89.13214286,25.975,20.43928571,12.71428571,2.375,10.81428571,33.21071429,47.54642857,32.75,16.93571429,13.93214286,1.464285714
2018/2/1,01:00,22.03571429,36.76785714,70.55714286,29.11428571,18.31071429,11.73214286,2.217857143,8.314285714,30.27857143,40.93928571,34.71785714,15.99642857,13.01071429,1.214285714
2018/2/1,02:00,18.28571429,33.04285714,61.08571429,30.7,17.21428571,10.99642857,2.082142857,6.353571429,26.525,34.23928571,36.99642857,15.43928571,13.075,1.178571429
2018/2/1,03:00,17.82142857,31.98214286,59.325,30.66071429,16.35357143,10.31785714,1.946428571,5.957142857,25.27857143,32.29285714,37.12857143,14.525,12.25357143,1.135714286
2018/2/1,04:00,21.71428571,34.05,67.34642857,29.31785714,16.50714286,10.09285714,2.464285714,6.975,25.86428571,34.22857143,36.56428571,14.075,11.96428571,1.167857143
2018/2/1,05:00,35.47142857,41.92857143,96.31071429,24.47142857,17.98214286,10.53928571,3.567857143,9.575,29.7,41.33214286,33.88214286,14.37142857,11.63928571,1.189285714
2018/2/1,06:00,65.425,57.74642857,158.0607143,17.75,21.45714286,11.98571429,4.321428571,17.82857143,39.71071429,62.55357143,26.88214286,15.775,11.89285714,1.367857143
2018/2/1,07:00,90.38571429,67.69642857,206.2571429,14.72142857,23.96428571,13.68571429,4.507142857,30.05,48.17142857,89.70357143,21.475,17.425,13.03928571,1.853571429
2018/2/1,08:00,87.19642857,66.87857143,200.5821429,16.73571429,25.98571429,13.96785714,4.307142857,30.10357143,47.72142857,88.82857143,23.93214286,19.19285714,13.98214286,1.953571429
2018/2/1,09:00,73.50357143,60.94285714,173.6178571,22.14642857,27.925,13.42142857,3.65,21.81071429,40.98928571,69.45714286,31.6,19.25714286,13.51785714,1.860714286
2018/2/1,10:00,61.75714286,54.05,148.7321429,28.19642857,28.18928571,11.91071429,3.637037037,15.34642857,33.27142857,51.91428571,40.77857143,18.21428571,12.09642857,1.728571429
2018/2/1,11:00,54.62857143,50.20714286,133.9678571,31.32142857,27.72142857,11.25714286,3.267857143,12.51785714,29.325,44.03214286,46.13928571,17.55357143,11.53214286,1.717857143
2018/2/1,12:00,51.42142857,48.96785714,127.8285714,32.95714286,26.58571429,10.72142857,3.082142857,11.46428571,27.76071429,41.03928571,48.49642857,16.92857143,10.96071429,1.710714286
2018/2/1,13:00,49.45,47.91785714,123.7321429,33.94285714,26.35357143,10.38571429,3.092592593,10.41428571,26.66785714,38.78214286,50.38571429,16.33571429,10.66071429,1.603571429
2018/2/1,14:00,48.16785714,48.73928571,122.6,33.41428571,24.81428571,10.21785714,3.142857143,10.58571429,27.68571429,40.35,49.7,15.83214286,10.17857143,1.607142857
2018/2/1,15:00,48.95714286,51.75357143,126.8178571,32.11071429,24.06071429,9.489285714,3.557142857,9.882142857,30.18928571,41.39285714,47.86428571,15.325,9.857142857,1.546428571
2018/2/1,16:00,50.70714286,56.11428571,133.8035714,29.10714286,24.00357143,10.05,3.414285714,9.6,34.48928571,44.97142857,43.87857143,15.43571429,9.728571429,1.542857143
2018/2/1,17:00,52.44285714,61.11785714,141.5142857,25.55,23.88571429,11.34285714,3.492857143,10.56071429,40.92142857,53.32857143,37.37857143,16.15,10.90357143,1.428571429
2018/2/1,18:00,54.24642857,64.59285714,147.7678571,22.3,25.30714286,12.58928571,3.217857143,10.84285714,44.77857143,58.125,32.54642857,17.56071429,12.39285714,1.360714286
2018/2/1,19:00,49.02142857,62.91071429,138.0714286,21.18571429,26.03571429,13.23928571,3,11.69642857,45.23928571,60.13928571,31.05,18.29285714,13.58571429,1.389285714
2018/2/1,20:00,43.71428571,59.56071429,126.5821429,21.12857143,26.96785714,13.93214286,2.746428571,11.72142857,43.85,59.00714286,30.26428571,18.98571429,14.72857143,1.439285714
2018/2/1,21:00,40.31428571,54.98928571,116.7928571,23.33214286,25.99285714,13.93214286,2.464285714,11.44285714,40.53214286,55.17857143,31.68928571,18.775,14.70357143,1.460714286
2018/2/1,22:00,39.35714286,52.08571429,112.4285714,24.43571429,24.50357143,13.56785714,2.335714286,11.68214286,37.92857143,53.25714286,32.775,18.10714286,14.44285714,1.5
2018/2/1,23:00,36.29642857,48.29285714,103.9678571,25.15,23.04285714,13.95,2.235714286,11.45357143,35.21428571,50.92142857,33.26428571,18.25,14.96428571,1.382142857
2018/3/1,00:00,24.30645161,42.29354839,79.57096774,29.9,24.11935484,15.87419355,3.380645161,9.141935484,33.09032258,44.78387097,38.78387097,21.61612903,15.48064516,1.764516129
2018/3/1,01:00,18.4,35.85806452,64.0516129,35.1,22.52258065,14.98387097,3.270967742,7.412903226,29.6,39.09354839,41.28387097,20.5516129,14.69677419,1.606451613
2018/3/1,02:00,15.32580645,31.93225806,55.4483871,35.79032258,21.83225806,14.09032258,3.106451613,6.209677419,25.07096774,32.65806452,43.90322581,19.96129032,14.37419355,1.683870968
2018/3/1,03:00,15.68709677,31.14193548,55.19032258,35.75483871,20.83225806,13.39677419,3.25483871,5.564516129,23.39677419,29.70322581,43.81290323,19.39032258,13.62903226,1.758064516
2018/3/1,04:00,20.99354839,34.01935484,66.20645161,33.27419355,20.86129032,13.17419355,4,6.651612903,24.47096774,32.33870968,42.56451613,18.36774194,12.98387097,1.806451613
2018/3/1,05:00,35.29677419,43.12258065,97.23870968,27.50645161,21.57741935,13.2483871,5.064516129,10.04516129,30.34193548,42.05483871,37.83870968,18.08064516,12.50967742,1.674193548
2018/3/1,06:00,57.71612903,55.70322581,144.2387097,21.22580645,23.68387097,14.9516129,5.280645161,16.08064516,38.13225806,57.81935484,32.12258065,18.97096774,12.63548387,1.803225806
2018/3/1,07:00,67.94516129,60.92258065,165.0548387,21.22580645,26.00322581,15.54516129,4.761290323,18.97741935,41.69032258,65.63548387,31.3,19.65806452,13.21290323,1.912903226
2018/3/1,08:00,65.4516129,59.57741935,159.9322581,24.43870968,28.88709677,15.71290323,4.487096774,18.22258065,40.29032258,62.70967742,35.53548387,20.79354839,13.89677419,2.003225806
2018/3/1,09:00,60.4483871,57.30322581,149.9741935,28.43225806,30.94193548,15.45806452,4.725806452,15.29354839,36.44193548,54.69032258,41.44516129,21.18387097,13.5516129,2.05483871
2018/3/1,10:00,56.07419355,54.34516129,140.3387097,31.48387097,29.25806452,14.39032258,4.341935484,12.35483871,32.35806452,46.65483871,47.39032258,19.6,12.82580645,2.019354839
2018/3/1,11:00,50.03548387,51.79677419,128.5129032,33.4516129,28.79677419,14.17419355,4.070967742,10.48064516,29.55483871,41.12258065,51.56451613,19.57096774,12.36129032,1.948387097
2018/3/1,12:00,48.09032258,51.01612903,124.7741935,34.41290323,28.70322581,14.02258065,3.983333333,9.370967742,28.38709677,38.38064516,53.11290323,19.78709677,11.87096774,1.932258065
2018/3/1,13:00,45.73870968,50.77741935,120.9064516,34.45806452,28.68387097,14.40645161,3.922580645,8.909677419,28.40967742,37.93548387,54.29032258,19.52903226,12.25483871,1.893548387
2018/3/1,14:00,44.86129032,50.54516129,119.316129,34.89354839,28.22258065,13.99354839,3.912903226,8.919354839,28.81935484,38.16774194,54.27741935,19.39354839,12.2,1.825806452
2018/3/1,15:00,45.6,52.10645161,122.0258065,34.29354839,27.76451613,14.23225806,4.177419355,9.080645161,30.45483871,40.22580645,52.57419355,19.27096774,12.60322581,1.874193548
2018/3/1,16:00,45.49677419,55.41935484,125.1774194,32.53870968,26.99677419,13.96451613,3.922580645,8.661290323,33.25483871,42.09354839,50.86774194,18.87096774,12.10967742,1.887096774
2018/3/1,17:00,44.97419355,58.76129032,127.7064516,30.8,26.91935484,14.46129032,3.903225806,8.138709677,37.76774194,45.32580645,46.32580645,19.93225806,12.66129032,1.812903226
2018/3/1,18:00,46.53870968,63.88064516,135.2225806,26.81612903,27.72903226,15.67096774,3.809677419,8.867741935,43.4,51.7483871,39.79032258,21.00967742,13.58064516,1.809677419
2018/3/1,19:00,44.64516129,64.68709677,133.1387097,24.48064516,29.53870968,17.3,3.838709677,10.23225806,46.79354839,57.88387097,35.30967742,22.63870968,15.06129032,1.790322581
2018/3/1,20:00,40.13548387,60.78064516,122.316129,25.18064516,28.79032258,17.98064516,3.95483871,9.890322581,45.19677419,56.08387097,34.60645161,23.02903226,16.19354839,1.838709677
2018/3/1,21:00,36.93225806,57.41935484,114.0225806,25.71612903,27.50322581,17.09032258,3.783870968,10.30645161,42.95806452,54.00322581,35.16129032,22.3483871,15.6483871,1.841935484
2018/3/1,22:00,35.30645161,53.57419355,107.7096774,26.72580645,25.95806452,15.84193548,3.648387097,9.790322581,39.42580645,50.37419355,36.34193548,21.22580645,14.86451613,1.725806452
2018/3/1,23:00,30.88709677,48.68709677,96.06451613,27.85806452,24.87096774,15.79354839,3.403225806,9.109677419,35.69354839,46.49032258,37.99032258,20.79354839,14.94193548,1.725806452
2018/4/1,00:00,13.67666667,34.02333333,54.96666667,38.62333333,22.17333333,16.73666667,0.91,3.53,25.16666667,29.48666667,47.17666667,20.23333333,15.46,0.93
2018/4/1,01:00,10.63,29.43,45.73,40.23333333,22.09666667,16.99,0.74,3.05,22.79666667,25.64,47.33,20.52,15.86,0.903333333
2018/4/1,02:00,10.47333333,28.62666667,44.68,38.21,22.03666667,17.63,0.803333333,2.87,21.28,24.28666667,47.72666667,20.35333333,16.05666667,0.85
2018/4/1,03:00,13.02666667,30.04333333,50.02,35.82333333,22.4,18.00333333,1.013333333,3.43,21.44333333,24.95666667,45.54333333,20.35,16.11,0.83
2018/4/1,04:00,23.27666667,37.00333333,72.69333333,30.01666667,23.86333333,18.46333333,2.35,5.616666667,24.88666667,30.85666667,41.14,20.35,16.36333333,0.91
2018/4/1,05:00,44.00333333,49.31333333,116.7733333,23.83666667,26.45333333,19.19,2.183333333,11.52666667,31.17666667,43.9,36.18666667,21.28333333,16.68333333,1.05
2018/4/1,06:00,60.53,56.73666667,149.5466667,23.04333333,27.99333333,18.99666667,2.033333333,15.19333333,35.69333333,54.23,34.02333333,21.74666667,15.92333333,1.13
2018/4/1,07:00,59.25333333,55.06333333,145.9066667,26.13666667,27.97666667,17.42333333,1.893333333,15.33666667,35.21666667,54.45333333,37.92666667,21.89333333,15.14666667,1.183333333
2018/4/1,08:00,56.3,53.12,139.44,29.50666667,28.06333333,16.95666667,1.78,13.81333333,32.42333333,49.36666667,43.02,22.15,14.24333333,1.336666667
2018/4/1,09:00,52.80666667,51.55,132.53,32.50666667,27.74666667,15.92,1.696666667,11.41333333,29.56,43.01333333,48.65666667,21.1,13.54,1.31
2018/4/1,10:00,48.22333333,50.32333333,124.2566667,36.00666667,28.08333333,15.06,1.262068966,9.4,26.81333333,37.50333333,54.37666667,20.77333333,12.71666667,1.26
2018/4/1,11:00,45.2,48.74,118.02,38.91,26.88666667,14.23666667,1.186666667,8.423333333,24.92,34.54,58.83666667,20.30666667,12.31333333,1.12
2018/4/1,12:00,41.63,47.53,111.3466667,40.92333333,27.28,14.20666667,1.116666667,7.866666667,24.06333333,32.66333333,61.86,20.11333333,12.86333333,1.113333333
2018/4/1,13:00,39.95,47.43666667,108.71,42.56666667,26.83666667,14.37333333,1.44137931,7.74,24.04,32.91333333,64.62666667,20.38,13.05,1.14
2018/4/1,14:00,39.64,49.07666667,109.8533333,43.13666667,26.4,14.27333333,1.236666667,7.076666667,24.93333333,32.31333333,66.42333333,19.97666667,12.11,1.183333333
2018/4/1,15:00,37.48666667,48.97333333,106.4566667,44.71333333,25.32666667,14.47666667,1.353333333,6.886666667,25.91666667,32.74,66.18333333,19.2,12.60333333,1.19
2018/4/1,16:00,36.28333333,50.89,106.52,44.61,25.00666667,14.63666667,1.306666667,6.276666667,27.40333333,33.41,65.08333333,19.61666667,12.98666667,1.183333333
2018/4/1,17:00,36.55666667,53.74666667,109.8,41.42333333,25.45333333,15.89666667,1.22,5.643333333,29.91,34.69666667,60.89,19.85666667,13.22666667,1.173333333
2018/4/1,18:00,33.23666667,54.44,105.3866667,37.26333333,26.14333333,17.18333333,0.953333333,5.303333333,33.38,37.90333333,54.25666667,20.53333333,13.88666667,1.09
2018/4/1,19:00,29.54,53.75333333,99.04,33.30333333,26.88333333,18.90333333,0.883333333,5.17,35.61,39.74666667,48.55333333,21.76666667,15.41,1.106666667
2018/4/1,20:00,28.37,52.36,95.85,32.03333333,26.98333333,19.95333333,0.876666667,5.066666667,35.38,39.57333333,46.62333333,22.37333333,16.36,1.046666667
2018/4/1,21:00,28.61333333,50.39,94.26666667,32.36333333,26.13666667,19.02333333,0.836666667,5.453333333,34.69666667,39.34,45.19,21.79333333,16.29333333,0.973333333
2018/4/1,22:00,25.94,47.51,87.27,32.77666667,24.40333333,18.13,0.673333333,5.066666667,32.67666667,37.28666667,45.44,20.63,15.94666667,0.973333333
2018/4/1,23:00,20.41666667,42.59333333,73.9,34.26333333,23.64333333,17.61333333,0.59,4.246666667,29.30333333,33.76333333,46.39333333,20.60666667,15.61666667,0.913333333
2018/5/1,00:00,15.82258065,42.50322581,66.76129032,36.49032258,27.88709677,20.70967742,0.735483871,4.158064516,31.80322581,34.93548387,45.94516129,24.66774194,18.42258065,3.683870968
2018/5/1,01:00,12.21935484,35.88709677,54.61612903,38.73225806,26.76129032,20.27096774,0.874193548,3.251612903,27.9483871,30.76451613,46.53225806,23.95483871,18.14193548,3.541935484
2018/5/1,02:00,11.77419355,33.59032258,51.64193548,36.2,25.72580645,19.74516129,0.758064516,3.148387097,24.73225806,27.91612903,46.0516129,23.5,17.75483871,3.564516129
2018/5/1,03:00,15.10322581,34.57419355,57.73225806,31.54516129,25.90967742,19.30322581,0.938709677,4.258064516,24.72580645,29.72258065,42.33225806,22.91935484,17.53225806,3.587096774
2018/5/1,04:00,27.18064516,41.04193548,82.69354839,27.03225806,27.13870968,19.26129032,1.74516129,6.616129032,26.9,35.2,39.27419355,22.95483871,16.69677419,3.580645161
2018/5/1,05:00,47.22258065,51.32580645,123.7322581,24.27741935,29.18387097,19.82258065,2.206451613,11.56129032,31.06774194,46.06774194,37.65483871,23.36774194,16.49032258,3.783870968
2018/5/1,06:00,58.8516129,57.70322581,147.9387097,26.30645161,31.78387097,21.13548387,1.903333333,14.48387097,33.77741935,53.12580645,39.47741935,24.72580645,17.86451613,3.961290323
2018/5/1,07:00,56.63225806,57.3,144.1354839,30.66774194,32.29354839,20.7516129,1.443333333,13.50967742,33.53225806,51.39677419,44.75806452,26.16774194,18.3516129,4.216129032
2018/5/1,08:00,52.73548387,55.88387097,136.7258065,34.60322581,31.68709677,19.20645161,1.641935484,11.22258065,30.89354839,45.31290323,50.73870968,25.57741935,17.01290323,4.316129032
2018/5/1,09:00,46.18387097,51.84516129,122.6451613,39.08064516,30.34193548,18.17741935,1.6,9.138709677,26.99354839,38.3516129,58.81935484,24.19354839,16.1516129,4.148387097
2018/5/1,10:00,42.24516129,49.95806452,114.7322581,43.60967742,29.72258065,17.33548387,1.551612903,7.035483871,23.39354839,31.65483871,66.70645161,24.00967742,14.87741935,4.038709677
2018/5/1,11:00,38.7483871,49.09677419,108.4967742,47.33548387,29.70645161,16.76774194,1.438709677,5.796774194,21.79677419,28.43225806,72.79354839,23.65483871,14.64516129,3.909677419
2018/5/1,12:00,37.26129032,49.52580645,106.6516129,49.5,30.17741935,16.7,1.56,5.222580645,21.68387097,27.4483871,76.95806452,23.78387097,14.18064516,3.612903226
2018/5/1,13:00,35.89032258,49.43548387,104.4677419,51.91290323,29.86451613,16.90645161,1.670967742,5.535483871,21.49032258,28.00967742,80.31612903,23.49032258,14.20967742,3.587096774
2018/5/1,14:00,35.50322581,50.60645161,105.0387097,53.40967742,29.1516129,16.48387097,1.848387097,5.148387097,21.93870968,27.6,82.30322581,22.79354839,13.9,3.6
2018/5/1,15:00,34.30322581,50.36129032,102.9612903,54.70322581,28.6,16.08709677,1.616129032,4.748387097,22.26774194,27.18709677,83.60645161,22.49677419,13.24516129,3.803225806
2018/5/1,16:00,32.70322581,51.0516129,101.183871,55.29032258,28.43225806,15.88064516,1.6,4.422580645,23.12903226,27.50322581,83.86451613,22.33870968,13.63870968,3.883870968
2018/5/1,17:00,31.51612903,52.34516129,100.6709677,55.01290323,29.18387097,17.23870968,1.570967742,3.693548387,25.09032258,27.98709677,81.83548387,23.16129032,13.67741935,3.916129032
2018/5/1,18:00,28.6516129,53.0483871,97,51.51935484,29.5483871,17.69032258,1.358064516,3.425806452,29.10645161,31.5,75.4,24.00645161,13.95483871,3.832258065
2018/5/1,19:00,24.68709677,53.43870968,91.31612903,46.15806452,29.48709677,18.60967742,1.24516129,3.106451613,32.86774194,34.68387097,67.28709677,24.2516129,15.58064516,3.841935484
